tweet_id,name,stage,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,ratings
685943807276412928,the,pupper,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,1,papillon,0.200812,toy terrier,0.1145119999999999,cardigan,0.0945196,696,1801,0.8
685667379192414208,Marty,pupper,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,1,sliding door,0.344526,doormat,0.190027,washbasin,0.0463264,666,2579,0.9
685641971164143616,Otis,pupper,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1,lakeland terrier,0.253839,airedale,0.2133489999999999,three-toed sloth,0.0838341,885,3218,0.7
685307451701334016,Petrick,floofer,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,pomeranian,0.963176,shetland sheepdog,0.0194683,keeshond,0.00860493,496,2262,1.1
685268753634967552,Hubertson,pupper,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,pug,0.999044,norwegian elkhound,0.000546586,bull mastiff,0.000235195,1371,3419,1.0
685169283572338688,Gerbald,pupper,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,bernese mountain dog,0.975096,appenzeller,0.0145781,entlebucher,0.00594348,1620,4489,1.1
683481228088049664,Banjo,pupper,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,keeshond,0.508951,chow,0.4420159999999999,german shepherd,0.013206,1118,2878,1.1
683142553609318400,Brandy,pupper,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,leonberg,0.605851,chow,0.18347,german shepherd,0.0796619,1173,3162,0.9
683111407806746624,Larry,pupper,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,cocker spaniel,0.901392,soft-coated wheaten terrier,0.0286048,miniature schnauzer,0.0178054,1034,3736,1.0
682406705142087680,Patrick,pupper,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,1,wombat,0.709344,koala,0.169758,beaver,0.0794334,2019,8319,0.7
681891461017812993,Charlie,pupper,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,1,chihuahua,0.20357,doormat,0.134316,toy terrier,0.0844823,951,2706,1.0
681694085539872773,Bonaparte,pupper,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,1,toy poodle,0.920992,miniature poodle,0.0608572,maltese dog,0.00606372,4581,14010,1.1
681654059175129088,Toffee,pupper,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,pomeranian,0.800538,chow,0.146892,pekinese,0.0376125,1045,2903,1.2
680836378243002368,Ellie,pupper,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,pembroke,0.427781,shetland sheepdog,0.160669,pomeranian,0.11125,1513,3766,1.2
680473011644985345,Hector,pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,lakeland terrier,0.796694,west highland white terrier,0.138709,norwich terrier,0.0162533999999999,844,2778,1.0
680145970311643136,Kawhi,pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature poodle,0.457117,toy poodle,0.226481,maltese dog,0.0676815,1972,3955,1.0
679777920601223168,Rinna,pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,bull mastiff,0.4201189999999999,french bulldog,0.00948059,1281,3390,1.0
679503373272485890,Dwight,pupper,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,porcupine,0.999846,meerkat,7.191479999999999e-05,echidna,4.44729e-05,1673,3484,0.8
678389028614488064,Bella,pupper,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature pinscher,0.516284,kelpie,0.227402,vizsla,0.103246,473,2044,1.1
677269281705472000,the,pupper,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,shetland sheepdog,0.656616,collie,0.195405,german shepherd,0.0131032,790,2164,1.0
676603393314578432,Godzilla,pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,whippet,0.8770209999999999,great dane,0.0341819,boxer,0.028404,440,1280,0.9
675845657354215424,Pepper,pupper,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,pug,0.8839520000000001,boston bull,0.0110568,french bulldog,0.00983981,1000,2477,1.0
675113801096802304,Zuzu,pupper,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,bow,0.16802,quill,0.1088069999999999,joystick,0.0433118,877,2120,1.0
675006312288268288,Mollie,pupper,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,space heater,0.0433888,beagle,0.0428476,252,1057,1.0
674774481756377088,Superpup,pupper,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,chihuahua,0.407016,french bulldog,0.309978,siamese cat,0.227677,532,1213,1.1
674737130913071104,Rufio,pupper,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,schipperke,0.0143098999999999,chihuahua,0.00812024,103,693,1.0
674318007229923329,Lennon,pupper,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1,porcupine,0.846628,hamster,0.0381361,echidna,0.0146804,570,1516,0.8
674262580978937856,Gus,pupper,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater swiss mountain dog,0.519428,boxer,0.1215,staffordshire bullterrier,0.114498,498,1391,0.9
674038233588723717,Kaiya,pupper,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo dog,0.358459,norwegian elkhound,0.206963,malamute,0.1482359999999999,456,1176,1.2
673956914389192708,one,pupper,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,brabancon griffon,0.0827437,chihuahua,0.0458777,1069,2091,1.0
673919437611909120,Obie,pupper,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,schipperke,0.1159839999999999,miniature pinscher,0.052175,401,1251,1.1
673707060090052608,Raymond,pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german short-haired pointer,0.935771,kelpie,0.022561,labrador retriever,0.00884665,434,1177,1.0
673697980713705472,Pickles,pupper,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1,porcupine,0.151876,hen,0.1113799999999999,doormat,0.0589337,2165,4067,0.8
673656262056419329,Albert,pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull mastiff,0.700625,rhodesian ridgeback,0.0946977,brabancon griffon,0.0575594,265,769,1.0
673612854080196609,Jeffri,pupper,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,leonberg,0.111106,shovel,0.0856263,802,1691,0.7
673342308415348736,Django,pupper,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski mask,0.981017,chihuahua,0.0135592,kelpie,0.00065218,649,1362,1.0
673295268553605120,Eve,pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden retriever,0.889241,labrador retriever,0.0646833,great pyrenees,0.0126126,3484,8046,0.8
673148804208660480,Fletcher,pupper,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,1,tub,0.8730100000000001,bathtub,0.0914341,toilet seat,0.0254562999999999,688,1822,0.8
672988786805112832,Schnozz,pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,lakeland terrier,0.8366319999999999,west highland white terrier,0.0738996,wire-haired fox terrier,0.0381601,314,1039,1.0
672975131468300288,Chuckles,pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,brabancon griffon,0.0446678,french bulldog,0.0365705,1015,1813,1.0
672970152493887488,Chet,pupper,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,1,leaf beetle,0.340154,rhinoceros beetle,0.139698,crayfish,0.0580336,391,1019,0.7
672898206762672129,Cheryl,pupper,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,1,motor scooter,0.8358190000000001,bobsled,0.0358563,moped,0.033079,459,944,1.1
672614745925664768,Norman,pupper,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,1,starfish,0.712717,goldfish,0.258865,sea cucumber,0.00201543,644,1302,0.6
672594978741354496,Scott,pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,great pyrenees,0.755945,old english sheepdog,0.0823368,afghan hound,0.0270365999999999,661,1411,0.9
672481316919734272,Jazz,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,border collie,0.599454,collie,0.106227,shetland sheepdog,0.0944648999999999,137,757,1.2
672254177670729728,Rolf,pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,pug,0.979487,french bulldog,0.0168504,norwegian elkhound,0.00161754,800,1515,1.1
672205392827572224,Opal,pupper,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1,carton,0.952613,crate,0.0353762,pug,0.00326691,1270,2414,0.9
672160042234327040,Bubba,pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,pug,0.561027,french bulldog,0.2221139999999999,labrador retriever,0.0654556,395,918,0.8
